Product ID;Reference;Quantity
5831;201610;23
109;180550;9
110;180550;9
111;180550;9
112;180560;41
3677;180550;9
3681;180560;41
4551;180450;56
6699;574B;13
7065;519;21
8334;241330;28
8340;239870;28
6809;223320;28
5665;194980;61
5681;195070;25
6353;231810;26
6155;226210;30
8184;902250;30
8191;902320;30
1102;174390;29
5799;201520;31
5801;201520;31
6409;231570;27
6779;223230;27
8180;902210;28
7875;202470;32
126;180520;82
127;180520;82
3667;180520;82
8317;250550;19
7201;683;0
3551;515001;32
6007;223330;25
6455;234170;32
2102;174540;34
8229;131029;18
106;180430;60
4543;180430;60
1122;174410;36
4533;180400;61
8363;284OR;108
6371;230850;0
8243;161029;0
8325;250770;32
116;180730;29
117;180730;29
123;180500;28
124;180500;28
125;180500;28
3629;180730;29
3659;180500;28
287;448506;39
8303;248670;4
8312;250750;36
8326;250570;33
6035;448533;39
2042;174480;38
8204;902450;40
6015;226530;41
8321;250640;31
8176;902170;41
6073;221930;42
6665;226510;50
6667;226510;50
156;180390;87
3923;180390;87
8316;250580;34
6963;243;216
8026;244870;10
107;180530;119
108;180530;119
3671;180530;119
3931;180410;28
8304;250650;41
8308;250600;29
8313;250530;36
8315;250830;42
8178;902190;41
7773;240040;38
4325;180380;32
6563;180380;32
8314;250760;40
6095;226170;43
7934;241970;39
4177;180310;24
8323;250670;36
7497;999;2220
8025;244860;0
8043;238200;39
6661;237120;83
6663;237120;83
135;180670;39
3781;180350;35
4615;180670;39
8306;250790;42
7974;244000;932
120;180440;48
121;180440;48
3741;180440;48
2092;174530;50
2032;174470;48
6731;694;264
8173;902140;49
7351;934;20
8309;250710;52
8310;250610;44
8322;250660;48
8361;284CF;78
6403;231580;90
8320;250590;46
8318;250820;53
2232;174660;53
7890;244340;695
6013;223360;57
6225;231830;32
5697;192840;42
7771;240030;52
8350;742;0
8319;250680;23
7877;202460;63
5705;197690;46
6009;223350;37
8190;902310;63
8189;902300;62
8185;902260;63
105;192860;76
5653;192860;76
8177;902180;60
7195;679;45
8264;247480;1415
147;180760;34
3643;180760;34
7867;202510;64
7869;202510;64
7871;202510;64
8234;131031;51
8183;902240;66
8187;902280;67
8370;273V;44
8205;902460;66
8324;250560;63
6595;406;158
8172;902130;66
3615;180690;47
8305;250520;54
7817;243570;68
7910;881;65
6011;223340;53
8311;250700;63
8201;902420;71
7807;233870;56
8301;247280;399
7571;284CS;144
8203;902440;72
8193;902340;73
8273;246970;571
8192;902330;74
8188;902290;75
153;194970;61
5689;194970;61
7471;98710;0
7525;239250;80
7391;97201;0
7865;202500;73
8181;902220;79
8199;902400;78
7367;949;57
142;180720;64
143;180720;64
4633;180720;64
8202;902430;80
3537;199260;73
6677;235130;115
6679;235130;115
6829;013/991;80
7769;240020;69
8036;233960;85
5719;192850;58
2222;174590;0
159;180660;66
3653;180660;66
7339;911;53
8230;141028;46
5995;226570;880
4337;180420;52
5235;180420;52
7023;440;90
8195;902360;90
8166;902070;79
8027;244440;0
5695;192820;71
8197;902380;98
8163;902040;89
157;180620;67
158;180620;67
3697;180620;67
6673;237130;57
6675;237130;57
6729;696;90
6939;19206;118
8194;902350;107
8371;273NC;92
114;180680;109
115;180680;109
4617;180680;109
6733;69401;345
8227;131028;106
7193;678;97
6333;228830;117
6443;234350;88
7533;284A;132
6925;18001;240
6565;231500;62
6647;231500;62
7972;243840;1033
7803;243070;121
5311;190750;108
7389;972;1027
5575;174430;126
1392;176320;85
8244;161031;135
8198;902390;125
8233;141029;62
7920;107;110
7379;97001;122
5315;190770;118
7299;829;138
7203;684;97
5313;190760;121
3535;164560;155
8279;247490;792
6927;18009;73
7805;233860;271
6707;870;0
7992;243920;95
8241;161028;115
7892;244360;1034
7335;909;126
7891;244350;1019
5113;186380;0
242;170960;1400
5309;190740;142
6437;234340;261
7113;565;0
234;147800;568
7337;910;118
330;174150;0
7199;681;137
7967;243930;1118
243;170970;550
5731;200480;481
7994;243760;1287
7637;SM0022;159
7999;244010;916
8170;902110;152
8237;151028;203
8018;244830;93
8014;244970;167
235;147810;610
7347;931;307
6531;129;173
8017;244990;170
8012;244960;174
7381;971;876
8015;244980;170
6961;240;0
7345;914;989
8186;902270;181
247;174840;266
6373;228270;251
6639;235400;170
8367;284FP;144
7669;CHP2004EU;402
8297;247210;47
7990;243990;1013
8262;247240;659
7359;945;188
7753;241130;205
7902;225;199
7585;274BI;154
7984;243630;204
7247;777;0
3481;164510;421
7491;99002;189
7197;680;189
8299;247230;49
7964;243860;206
1252;168660;146
8296;247200;0
7545;284C;186
5317;179790;174
8001;244410;1466
7961;243780;1120
7129;61002;0
7968;243830;206
7177;633;201
1342;168690;122
7077;541;192
8011;244170;968
8022;244840;159
8171;902120;245
7641;SM0024;232
7651;SM0112;238
5111;186370;0
8238;151029;138
7461;981;2160
6027;226440;149
7896;244370;951
7894;244380;903
5121;185840;146
7931;244400;1185
6625;237800;145
7517;166;1480
7998;244020;712
8023;244850;221
7997;243980;257
8169;902100;276
6216;168670;210
7333;907;531
5117;187160;71
5265;190080;100
5901;223030;180
6725;692;253
6529;128;276
6823;013/915;278
8359;99301;192
7751;233580;280
6789;231400;285
5909;201720;327
8270;247190;471
7343;913;672
6219;173030;311
7563;284OP;89
7925;110;320
7930;110;320
7205;688;321
2982;164750;547
8252;246940;230
7099;550;200
1432;173050;330
7939;237050;157
8256;247040;1326
8387;226680;334
248;176270;379
7349;933;139
7985;243940;328
7978;244140;713
8373;236980;150
7649;SM0092;360
7942;236990;249
7952;243750;2094
8042;235700;218
5903;184020;1250
3569;179800;325
6627;235270;184
6719;621K;390
7459;979;2446
8287;247090;149
8257;247050;1312
6721;623K;377
7957;858;384
8381;235320;377
7485;98730P;381
6723;625K;388
8282;247030;299
6495;234020;404
7431;97530;378
8260;247510;1059
6469;233250;324
5897;223020;326
8377;157;1524
1402;173020;445
3533;164550;2768
8235;141031;313
8352;99302;355
337;166490;333
8386;237010;349
7547;284L;480
7954;243770;423
5639;199620;365
246;174876;443
7241;756;433
8283;247060;165
7593;274V;224
6349;222300;0
8034;233900;495
6211;225000;335
8274;246980;440
274;194860;241
1312;168680;499
327;177270;357
7897;244390;512
7551;284PV;516
7970;243900;1375
8055;222590;506
7027;44005;471
8240;151031;563
7239;74101;157
7851;143580;565
7131;61003;455
7986;243660;442
7673;295FS;572
6593;228280;516
7101;55002;545
8251;246930;157
7937;237000;510
7958;245030;726
2212;174580;1422
8365;284WW;528
7607;285BM;600
6895;120;75
2202;174570;1161
6893;119;259
8286;247080;235
6493;235340;571
6441;233400;603
7949;243720;904
7139;615;509
8378;161;496
6199;226450;492
7473;98711;470
7653;SM0132;629
8289;247110;1926
6205;226480;429
6735;187640;289
7924;392;1190
7785;42903;3457
7137;614;640
7319;86001;659
7313;85802;0
6431;233380;458
6433;233390;563
8250;247560;1726
7463;984;629
5445;234030;705
244;179810;497
7959;243870;1572
6727;693;518
7813;241350;0
8277;247460;1818
6517;236430;672
3491;164500;283
6589;227320;1014
7995;243850;719
3529;164530;1969
6747;192310;5830
7899;395;888
8376;152;3118
6597;404;595
6643;235360;562
7353;936;792
7988;243810;768
6711;621;717
7983;243890;760
7253;78302;841
7179;635;0
7529;239260;852
2992;230200;800
8248;247450;1147
6435;233370;558
8368;274CH;534
6509;236460;864
7589;274BG;670
8281;247020;1274
296;164410;294
6491;235370;870
7923;59801;1092
6537;237090;859
6623;235660;663
8010;244160;1164
5263;236280;1103
6203;226470;172
6985;366;0
8167;902080;922
8148;987;107
6577;224540;0
7435;97601;449
7257;787;708
7979;243730;1333
7303;834;954
8263;247300;889
8269;247500;2144
8009;244150;971
7591;274T;676
8267;247540;1765
8380;163;1454
7175;632;1052
6581;224560;478
7423;974;964
6617;187210;628
6535;236950;1031
7945;236270;1233
8249;247470;1311
7561;284MC;767
6481;233630;1062
7671;CHP2005EU;1146
5109;186360;0
8355;241820;4441
7377;970;1080
7061;516;541
7453;97610;1173
6213;225020;190
8265;247530;1564
3471;201930;630
7837;68901;1079
6957;236;1766
8398;251020;1198
6905;126;1166
8399;251030;1238
7125;610;986
7493;993;557
7103;55003;1185
7443;97605;1401
6973;31002;524
3527;164520;828
5905;223470;1772
7475;98712;214
7980;243740;995
7105;552;648
8045;236540;1468
7361;946;1450
8384;235310;1338
6715;625;1439
7495;998;1127
8041;227340;87
7031;45010;1222
2442;118;920
6619;201820;992
8396;250980;6263
7261;789;1355
8280;247010;2324
5129;187120;1203
5307;191760;1467
6897;122;0
7451;97609;4589
6979;341M;1302
6949;202;1354
6899;123;0
7609;285V;1767
7433;976;1622
7665;CHP2002EU;1776
8394;251000;1676
8395;251010;1723
8354;63501;1223
7886;116;1392
7429;97520;1809
6573;390;2738
265;164570;2077
7976;241320;571
7355;943;1531
6615;185950;1794
7521;201940;1923
8047;201940;1923
6713;623;1348
7317;85804;1335
7321;862;1813
7903;187650;0
7663;CHP2001EU;2046
7906;249;1976
6507;235960;2081
6975;338;1791
8357;71903;5528
253;137580;3001
8147;106;1382
8360;284BD;1488
5123;185870;2064
6505;236310;2183
7779;226000;1526
6989;423;1484
8410;251080;2184
8403;251060;7187
7373;957;1991
7427;97501;434
8411;251070;2258
263;141920;371
6193;222180;1662
7075;539S;1796
6883;100B;9800
7549;284P;2076
8271;247000;3098
332;166500;1457
7437;97602;2197
7679;295V;2502
239;168940;1618
328;174880;1000
6457;234310;2214
7573;284JF;1284
8401;251050;2604
8407;251120;2647
7237;741;2649
7155;620;1378
8400;251040;2671
6889;100E;11420
5891;204770;2607
5899;202570;2046
7121;605;5676
6991;426;2455
8397;250990;7733
7565;284T;2148
7543;284S;2376
7111;562;1438
7441;97604;1796
7787;42902;5375
7425;97500;2955
7905;187140;2279
8223;654;2965
7107;55201;2998
3531;164540;2758
8364;284WI;1200
8050;150;22886
7305;840;2379
7898;772;1810
7445;97606;2753
5741;202540;3174
8247;247420;2667
7555;284MT;2448
7069;528;1932
7557;284R;2184
7265;794;2689
7439;97603;2782
6887;100D;10437
7917;509;3378
7775;225980;3395
6209;225010;2806
7513;42905;12310
7919;247;3477
6503;234010;3676
7677;295PV;3744
7537;284F;2304
7913;233;2554
7097;542;5963
7884;71901;388
8356;251380;2907
7289;809;3537
6953;220;3635
7245;771;1451
8046;146;13659
7927;228;3277
7511;42904;8237
7281;800;3796
6345;199730;3972
7809;155;4153
7509;42901;4128
7457;978;1161
7357;944;3626
6951;215;3138
7956;245050;10095
6669;202550;4008
7315;85803;1875
7287;807;4477
6915;145;3959
8408;251110;5693
6959;238;5404
8052;170;22552
237;164770;6454
7283;801;5502
7135;613;1938
7922;241370;2633
8358;69942;5129
7455;977;3152
7133;612;5070
6977;341;8753
7291;823;5698
2372;127;5543
7277;79801;5177
7249;781;3768
6901;124;5369
7295;825;5846
6911;139;5950
5889;221480;7417
7053;508;5932
7371;956;5643
7293;824;6986
7311;857;3731
7811;159;6113
329;174160;5916
7929;234;8615
6703;867;8781
7745;915;12752
6969;304;6117
7307;854;7065
7285;806;7073
7928;226;6177
8379;162;8161
6489;234490;8827
8374;172;20860
7213;699;8048
6919;154;6830
7297;828;8714
7275;798;8231
8351;69941;11000
6987;421;10680
7255;785;10454
7421;97380;11129
7267;795;8999
7273;79701;14472
8226;69940;21734
6971;31001;4911
6903;125;13777
7271;797;12957
6981;342;13037
7301;833;16565
7309;856;14907
7059;51201;18228
8362;284CH;13248
7539;284BG;13020
7575;284CO;14255
7577;284SC;15036
7535;284B;15671
7541;284V;15084
8245;581400;36362
6983;346;38147
