Product ID;Reference;Quantity
6609;231380;10
8208;902490;19
8211;902520;19
8206;902470;19
8215;902560;19
8214;902550;19
6367;231800;22
5837;201650;10
8295;247170;1020
6075;221940;0
8196;902370;17
6143;221660;21
149;195020;58
5701;195020;58
6365;231740;20
5661;195010;26
8182;902230;10
118;180750;12
3639;180750;12
6965;24301;0
131;180590;53
132;180590;53
5023;180590;53
7873;202490;21
138;180740;76
139;180740;76
3633;180740;76
5125;185880;0
8333;241190;27
152;180460;20
3747;180460;20
3793;180810;64
6585;228260;247
7189;651;34
6331;228820;0
8336;239830;27
5831;201610;12
109;180550;36
110;180550;36
111;180550;36
112;180560;18
3677;180550;36
3681;180560;18
4551;180450;33
6699;574B;63
7065;519;0
8334;241330;28
8340;239870;28
6809;223320;28
5665;194980;42
5681;195070;14
6353;231810;26
6155;226210;30
8184;902250;30
8191;902320;30
1102;174390;27
5799;201520;21
5801;201520;21
6409;231570;19
6779;223230;0
8180;902210;26
7875;202470;32
126;180520;60
127;180520;60
3667;180520;60
8317;250550;10
7201;683;0
3551;515001;32
6007;223330;18
6455;234170;32
2102;174540;33
8229;131029;63
106;180430;52
4543;180430;52
1122;174410;36
4533;180400;57
8363;284OR;72
6371;230850;0
8243;161029;35
8325;250770;31
116;180730;64
117;180730;64
123;180500;43
124;180500;43
125;180500;43
3629;180730;64
3659;180500;43
287;448506;39
8303;248670;70
8312;250750;33
8326;250570;31
6035;448533;39
2042;174480;38
8204;902450;38
6015;226530;40
8321;250640;29
8176;902170;41
6073;221930;42
6665;226510;27
6667;226510;27
156;180390;76
3923;180390;76
8316;250580;23
6963;243;188
8026;244870;0
107;180530;73
108;180530;73
3671;180530;73
3931;180410;14
8304;250650;40
8308;250600;19
8313;250530;23
8315;250830;42
8178;902190;41
7773;240040;0
4325;180380;11
6563;180380;11
8314;250760;38
6095;226170;43
7934;241970;38
4177;180310;52
8323;250670;29
7497;999;1682
8025;244860;51
8043;238200;37
6661;237120;53
6663;237120;53
135;180670;59
3781;180350;20
4615;180670;59
8306;250790;40
7974;244000;798
120;180440;44
121;180440;44
3741;180440;44
2092;174530;48
2032;174470;48
6731;694;794
8173;902140;43
7351;934;0
8309;250710;45
8310;250610;40
8322;250660;44
8361;284CF;90
6403;231580;44
8320;250590;40
8318;250820;49
2232;174660;51
7890;244340;393
6013;223360;54
6225;231830;40
5697;192840;50
7771;240030;36
8350;742;661
8319;250680;90
7877;202460;63
5705;197690;27
6009;223350;97
8190;902310;62
8189;902300;60
8185;902260;61
105;192860;49
5653;192860;49
8177;902180;58
7195;679;0
8264;247480;1662
147;180760;43
3643;180760;43
7867;202510;62
7869;202510;62
7871;202510;62
8234;131031;36
8183;902240;66
8187;902280;65
8370;273V;0
8205;902460;65
8324;250560;57
6595;406;134
8172;902130;58
3615;180690;16
8305;250520;46
7910;881;47
6011;223340;37
8311;250700;58
8201;902420;69
7807;233870;51
8301;247280;370
7571;284CS;120
8203;902440;72
8193;902340;71
8273;246970;827
8192;902330;72
8188;902290;75
153;194970;46
5689;194970;46
7471;98710;228
7525;239250;25
7391;97201;114
7865;202500;71
8181;902220;78
8199;902400;74
7367;949;61
142;180720;57
143;180720;57
4633;180720;57
8202;902430;79
3537;199260;58
6677;235130;118
6679;235130;118
6829;013/991;80
7769;240020;45
8036;233960;85
5719;192850;44
2222;174590;0
159;180660;45
3653;180660;45
7339;911;23
8230;141028;97
5995;226570;677
4337;180420;59
5235;180420;59
7023;440;87
8195;902360;89
8166;902070;64
8027;244440;0
5695;192820;63
8197;902380;97
8163;902040;83
157;180620;29
158;180620;29
3697;180620;29
6673;237130;100
6675;237130;100
6729;696;46
6939;19206;106
8194;902350;105
8371;273NC;44
114;180680;55
115;180680;55
4617;180680;55
6733;69401;1243
8227;131028;93
7193;678;87
6333;228830;102
6443;234350;84
7533;284A;84
6925;18001;72
6565;231500;72
6647;231500;72
7972;243840;917
7803;243070;118
5311;190750;78
7389;972;835
5575;174430;126
1392;176320;77
8244;161031;89
8198;902390;121
8233;141029;133
7920;107;671
7379;97001;108
5315;190770;92
7299;829;138
7203;684;34
5313;190760;106
3535;164560;284
8279;247490;1972
6927;18009;109
7805;233860;291
6707;870;10509
7992;243920;54
8241;161028;93
7892;244360;870
7335;909;270
7891;244350;680
5113;186380;34
242;170960;1079
5309;190740;115
6437;234340;222
7113;565;0
234;147800;1187
7337;910;46
330;174150;416
7199;681;47
7967;243930;1050
243;170970;1158
5731;200480;1408
7994;243760;1206
7637;SM0022;159
7999;244010;651
8170;902110;127
8237;151028;122
8018;244830;31
8014;244970;162
235;147810;637
7347;931;256
6531;129;124
8017;244990;163
8012;244960;166
7381;971;1051
8015;244980;162
6961;240;2016
7345;914;134
8186;902270;180
247;174840;312
6373;228270;455
6639;235400;158
8367;284FP;36
7669;CHP2004EU;402
8297;247210;808
7990;243990;738
8262;247240;560
7359;945;0
7753;241130;0
7902;225;172
7585;274BI;114
7984;243630;92
7247;777;0
3481;164510;466
7491;99002;151
7197;680;147
8299;247230;767
7964;243860;187
1252;168660;129
8296;247200;1547
7545;284C;138
5317;179790;141
8001;244410;836
7961;243780;1021
7129;61002;0
7968;243830;185
7177;633;131
1342;168690;103
7077;541;100
8011;244170;417
8022;244840;81
8171;902120;241
7641;SM0024;232
7651;SM0112;238
5111;186370;482
8238;151029;116
7461;981;3583
6027;226440;404
7896;244370;753
7894;244380;679
5121;185840;492
7931;244400;124
6625;237800;179
7517;166;892
7998;244020;649
8023;244850;176
7997;243980;241
8169;902100;265
6216;168670;197
7333;907;32
5117;187160;1063
5265;190080;0
5901;223030;86
6725;692;215
6529;128;1658
6823;013/915;250
8359;99301;1074
7751;233580;250
6789;231400;243
5909;201720;92
8270;247190;423
6219;173030;280
7925;110;315
7930;110;315
7205;688;298
2982;164750;812
8252;246940;436
7099;550;688
1432;173050;304
7939;237050;245
8256;247040;1282
8387;226680;0
248;176270;137
7349;933;0
7985;243940;296
7978;244140;394
8373;236980;341
7649;SM0092;360
7942;236990;145
7952;243750;2365
8042;235700;181
5903;184020;1124
3569;179800;271
6627;235270;326
6719;621K;362
7459;979;4361
8287;247090;858
8257;247050;1123
6721;623K;350
7957;858;234
8381;235320;346
7485;98730P;312
6723;625K;359
8282;247030;835
6495;234020;404
7431;97530;303
8260;247510;776
6469;233250;312
5897;223020;244
8377;157;2699
1402;173020;422
3533;164550;3072
8235;141031;174
8352;99302;906
337;166490;987
8386;237010;370
7547;284L;288
7954;243770;372
5639;199620;277
246;174876;380
7241;756;329
8283;247060;1367
7593;274V;184
6349;222300;831
8034;233900;495
6211;225000;254
8274;246980;384
274;194860;475
1312;168680;470
327;177270;846
7897;244390;557
7551;284PV;408
7970;243900;1168
8055;222590;335
7027;44005;349
8240;151031;262
7239;74101;111
7851;143580;559
7131;61003;455
7986;243660;262
7673;295FS;560
6593;228280;805
7101;55002;514
8251;246930;1362
7937;237000;438
7958;245030;62
2212;174580;868
8365;284WW;384
7607;285BM;600
6895;120;26
2202;174570;756
6893;119;739
8286;247080;848
6493;235340;528
6441;233400;603
7949;243720;1077
7139;615;459
8378;161;328
6199;226450;358
7473;98711;343
7653;SM0132;629
8289;247110;1805
6205;226480;642
6735;187640;0
7924;392;837
7785;42903;2511
7137;614;450
7319;86001;659
7313;85802;0
6431;233380;454
6433;233390;559
8250;247560;1591
7463;984;525
5445;234030;0
244;179810;505
7959;243870;1462
6727;693;356
7813;241350;2323
8277;247460;1462
6517;236430;672
3491;164500;830
6589;227320;1043
7995;243850;653
3529;164530;1960
6747;192310;961
7899;395;698
8376;152;3934
6597;404;1352
6643;235360;403
7353;936;773
7988;243810;705
6711;621;484
7983;243890;709
7253;78302;818
7179;635;1663
7529;239260;852
2992;230200;738
8248;247450;1918
6435;233370;553
8368;274CH;62
6509;236460;864
7589;274BG;334
8281;247020;990
296;164410;126
6491;235370;830
7923;59801;698
6537;237090;822
6623;235660;442
8010;244160;613
5263;236280;1529
6203;226470;328
6985;366;2545
8167;902080;836
8148;987;2376
6577;224540;912
7435;97601;1998
7257;787;1448
7979;243730;1542
7303;834;778
8263;247300;1282
8269;247500;1514
8009;244150;509
7591;274T;172
8267;247540;1406
8380;163;1106
7175;632;1032
6581;224560;615
7423;974;846
6617;187210;1547
6535;236950;979
7945;236270;1624
8249;247470;1386
7561;284MC;383
6481;233630;967
7671;CHP2005EU;1146
5109;186360;1830
8355;241820;1282
7377;970;3499
7061;516;1338
7453;97610;1149
6213;225020;1097
8265;247530;1708
3471;201930;3138
7837;68901;566
6957;236;1255
8398;251020;3887
6905;126;857
8399;251030;3968
7125;610;984
7493;993;2226
7103;55003;863
7443;97605;1354
6973;31002;4188
3527;164520;1082
5905;223470;1524
7475;98712;0
7980;243740;1525
7105;552;487
8045;236540;1468
7361;946;1429
8384;235310;1196
6715;625;1313
7495;998;909
8041;227340;80
7031;45010;980
2442;118;1601
6619;201820;1574
8396;250980;5822
7261;789;1148
8280;247010;1996
5129;187120;1305
5307;191760;2310
6897;122;0
7451;97609;4322
6979;341M;567
6949;202;932
6899;123;0
7609;285V;1767
7433;976;1453
7665;CHP2002EU;1776
8394;251000;1352
8395;251010;1343
8354;63501;1060
7886;116;959
7429;97520;1798
6573;390;2022
265;164570;1846
7976;241320;0
7355;943;1300
6615;185950;1423
7521;201940;1164
8047;201940;1164
6713;623;389
7317;85804;1328
7321;862;5024
7903;187650;1820
7663;CHP2001EU;2046
7906;249;2071
6507;235960;2081
6975;338;1220
8357;71903;4304
253;137580;4403
8147;106;1593
8360;284BD;1356
5123;185870;1121
6505;236310;2183
7779;226000;3264
6989;423;5514
8410;251080;2029
8403;251060;6594
7373;957;2586
7427;97501;78
8411;251070;2057
263;141920;0
6193;222180;1866
7075;539S;1350
6883;100B;5460
7549;284P;1704
8271;247000;2351
332;166500;435
7437;97602;1757
7679;295V;2490
239;168940;3011
328;174880;371
6457;234310;1757
7573;284JF;816
8401;251050;2209
8407;251120;2221
7237;741;2528
7155;620;342
8400;251040;2264
6889;100E;3499
5891;204770;2361
5899;202570;1556
7121;605;1951
6991;426;1870
8397;250990;7081
7565;284T;1872
7543;284S;2136
7111;562;0
7441;97604;4645
7787;42902;4043
7425;97500;2925
7905;187140;1949
8223;654;2924
7107;55201;4975
3531;164540;3127
8364;284WI;120
8050;150;18490
7305;840;3197
7898;772;1840
7445;97606;2184
5741;202540;3140
8247;247420;1842
7555;284MT;1896
7069;528;3340
7557;284R;1728
7265;794;2125
7439;97603;1990
6887;100D;5517
7917;509;3182
7775;225980;3224
6209;225010;2267
7513;42905;9128
7919;247;3314
6503;234010;3674
7677;295PV;3732
7537;284F;1248
7913;233;0
7097;542;5051
7884;71901;2646
8356;251380;43
7289;809;5313
6953;220;3058
7245;771;1481
8046;146;10779
7927;228;3903
7511;42904;7053
7281;800;5408
6345;199730;4441
7809;155;3384
7509;42901;3048
7457;978;6596
7357;944;7364
6951;215;9630
7956;245050;11151
6669;202550;2652
7315;85803;1795
7287;807;5538
6915;145;2410
8408;251110;5315
6959;238;4132
8052;170;17283
237;164770;3933
7283;801;6978
7135;613;6172
7922;241370;2599
8358;69942;3782
7455;977;4550
7133;612;7258
6977;341;10133
7291;823;6595
2372;127;3310
7277;79801;5721
7249;781;7288
6901;124;8860
7295;825;7199
6911;139;6978
5889;221480;6002
7053;508;3979
7371;956;7389
7293;824;7631
7311;857;3667
7811;159;3327
329;174160;3369
7929;234;6268
6703;867;25419
7745;915;2749
6969;304;2524
7307;854;6795
7285;806;12434
7928;226;4672
8379;162;5981
6489;234490;6488
8374;172;16561
7213;699;5285
6919;154;4026
7297;828;11599
7275;798;5350
8351;69941;9543
6987;421;11420
7255;785;6833
7421;97380;17580
7267;795;10557
7273;79701;10704
8226;69940;16764
6971;31001;43625
6903;125;17980
7271;797;15408
6981;342;6125
7301;833;16450
7309;856;14653
7059;51201;14253
8362;284CH;11796
7539;284BG;11748
7575;284CO;12731
7577;284SC;12908
7535;284B;13655
7541;284V;13176
8245;581400;34202
6983;346;26158
